ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter
1;20;15750;15750;903;0;7200;0;0;0;7200;0;0.05733333333333333;0.0025523809523809527;162751;162892;40537;196359;162747;162893;38487;197667
2;19;20000;20000;1401;0;5670;360;0;0;5670;360;0.07005;0.0020099999999999996;252509;430260;175537;367009;252508;430483;173498;368183
3;18;22500;22500;48;0;5040;0;0;0;5040;0;0.0021333333333333334;0.0017866666666666669;8848;13602;85537;626770;8846;13551;83501;627992
4;17;25200;25200;229;0;4500;0;0;0;4500;0;0.009087301587301587;0.0015952380952380953;41420;41565;31537;642916;41418;41563;29501;644207
5;16;39375;39375;1130;0;2880;180;-43;0;2880;223;0.0286984126984127;0.001020952380952381;203736;474776;18037;691693;203719;474413;16001;2348585
6;15;40000;40000;2761;0;2835;1215;203;0;2835;1012;0.069025;0.0010049999999999998;497407;905243;435989;903023;497408;731861;433955;2235118
7;14;42000;42000;5521;0;2700;2676;71;0;2700;2605;0.13145238095238096;0.0009571428571428571;994567;2220756;175537;1408006;994567;1499798;173487;1639980
8;13;50400;50400;160;0;2250;45;-6;0;2250;51;0.0031746031746031746;0.0007976190476190477;28993;246469;81216;2411446;28991;808486;79147;4471820
9;12;56250;56250;343;0;2016;28;-62;0;2016;90;0.0060977777777777775;0.0007146666666666666;61941;237939;40542;2446943;61937;1073293;38505;5105115
10;11;56700;56700;1227;0;2000;364;-35;0;2000;399;0.02164021164021164;0.000708994708994709;221175;2276635;13542;2517848;221178;2438563;11505;3951168
11;10;60000;60000;1425;0;1890;467;-49;0;1890;516;0.02375;0.00067;256833;1976083;436069;2746767;256824;1709947;433995;5515274
12;9;60480;60480;142;0;1875;15;-24;0;1875;39;0.002347883597883598;0.0006646825396825397;25763;201880;5728;3186526;25761;1526406;7905;6245031
13;8;63000;63000;596;0;1800;231;25;0;1800;206;0.00946031746031746;0.0006380952380952382;107482;1403737;346406;3220092;107480;1274001;344337;4845333
14;7;65625;65625;1340;0;1728;354;-114;0;1728;468;0.020419047619047618;0.0006125714285714285;241524;2916984;18042;3330368;241526;2739346;16005;6368780
15;6;67500;67500;1842;0;1680;511;-61;0;1680;572;0.02728888888888889;0.0005955555555555556;331880;3131365;102453;3579882;331878;2589315;100389;6170691
16;5;75000;75000;3370;0;1512;1142;-275;0;1512;1417;0.04493333333333333;0.000536;607157;4027946;175542;4214974;607157;3214130;173505;7600236
17;4;75600;75600;2092;0;1500;759;-32;0;1500;791;0.02767195767195767;0.0005317460317460317;376995;4914921;81160;4884091;376997;2984127;79091;8622885
18;3;81000;81000;9773;0;1400;4425;563;0;1400;3862;0.12065432098765431;0.0004962962962962963;1760536;6868377;175542;5260198;1760418;5644303;173505;6926771
19;2;90000;90000;5631;0;1260;2267;304;0;1260;1963;0.06256666666666667;0.0004466666666666667;1014372;9036485;192607;9500441;1014372;4104323;190550;9443743
20;1;100000;100000;14322;35;1134;6026;1073;0;1134;4953;0.14322;0.000402;2579827;14603388;435997;10815053;2579825;10394427;433939;10471864
;;113400000;;;;;21065;;;;19527;0.8810047707231039;0.018742275132275135;0.899747045855379
;;;;;;;0.0730121053880845;;;;;
